product_id,store_id,type,message,severity,metric,threshold
3632,3,EXCESS_STOCK,"Excess stock of 318 units (Current: 414, Threshold: 96)",MEDIUM,414,96
3632,86,EXCESS_STOCK,"Excess stock of 73 units (Current: 574, Threshold: 501)",MEDIUM,574,501
3633,35,EXCESS_STOCK,"Excess stock of 212 units (Current: 506, Threshold: 294)",MEDIUM,506,294
3635,57,EXCESS_STOCK,"Excess stock of 227 units (Current: 701, Threshold: 474)",MEDIUM,701,474
3636,34,EXCESS_STOCK,"Excess stock of 689 units (Current: 746, Threshold: 57)",MEDIUM,746,57
3637,20,EXCESS_STOCK,"Excess stock of 191 units (Current: 725, Threshold: 534)",MEDIUM,725,534
3637,43,EXCESS_STOCK,"Excess stock of 688 units (Current: 799, Threshold: 111)",MEDIUM,799,111
3639,96,EXCESS_STOCK,"Excess stock of 609 units (Current: 678, Threshold: 69)",MEDIUM,678,69
3640,21,EXCESS_STOCK,"Excess stock of 56 units (Current: 407, Threshold: 351)",MEDIUM,407,351
3643,43,EXCESS_STOCK,"Excess stock of 189 units (Current: 522, Threshold: 333)",MEDIUM,522,333
3645,27,EXCESS_STOCK,"Excess stock of 186 units (Current: 477, Threshold: 291)",MEDIUM,477,291
3645,89,EXCESS_STOCK,"Excess stock of 291 units (Current: 459, Threshold: 168)",MEDIUM,459,168
3647,69,EXCESS_STOCK,"Excess stock of 763 units (Current: 841, Threshold: 78)",MEDIUM,841,78
3651,1,EXCESS_STOCK,"Excess stock of 406 units (Current: 487, Threshold: 81)",MEDIUM,487,81
3653,92,EXCESS_STOCK,"Excess stock of 35 units (Current: 524, Threshold: 489)",MEDIUM,524,489
3653,98,EXCESS_STOCK,"Excess stock of 50 units (Current: 230, Threshold: 180)",MEDIUM,230,180
3654,80,EXCESS_STOCK,"Excess stock of 536 units (Current: 995, Threshold: 459)",MEDIUM,995,459
3654,99,EXCESS_STOCK,"Excess stock of 87 units (Current: 258, Threshold: 171)",MEDIUM,258,171
3657,72,EXCESS_STOCK,"Excess stock of 102 units (Current: 531, Threshold: 429)",MEDIUM,531,429
3660,86,EXCESS_STOCK,"Excess stock of 184 units (Current: 613, Threshold: 429)",MEDIUM,613,429
3661,63,EXCESS_STOCK,"Excess stock of 133 units (Current: 574, Threshold: 441)",MEDIUM,574,441
3662,68,EXCESS_STOCK,"Excess stock of 41 units (Current: 443, Threshold: 402)",MEDIUM,443,402
3662,94,EXCESS_STOCK,"Excess stock of 321 units (Current: 510, Threshold: 189)",MEDIUM,510,189
3671,47,EXCESS_STOCK,"Excess stock of 444 units (Current: 972, Threshold: 528)",MEDIUM,972,528
3675,48,EXCESS_STOCK,"Excess stock of 767 units (Current: 959, Threshold: 192)",MEDIUM,959,192
3680,9,EXCESS_STOCK,"Excess stock of 26 units (Current: 461, Threshold: 435)",MEDIUM,461,435
3683,60,EXCESS_STOCK,"Excess stock of 71 units (Current: 182, Threshold: 111)",MEDIUM,182,111
3685,32,EXCESS_STOCK,"Excess stock of 210 units (Current: 540, Threshold: 330)",MEDIUM,540,330
3685,36,EXCESS_STOCK,"Excess stock of 182 units (Current: 641, Threshold: 459)",MEDIUM,641,459
3687,29,EXCESS_STOCK,"Excess stock of 492 units (Current: 900, Threshold: 408)",MEDIUM,900,408
3688,17,EXCESS_STOCK,"Excess stock of 482 units (Current: 926, Threshold: 444)",MEDIUM,926,444
3689,90,EXCESS_STOCK,"Excess stock of 248 units (Current: 842, Threshold: 594)",MEDIUM,842,594
3690,2,EXCESS_STOCK,"Excess stock of 75 units (Current: 570, Threshold: 495)",MEDIUM,570,495
3691,46,EXCESS_STOCK,"Excess stock of 60 units (Current: 120, Threshold: 60)",MEDIUM,120,60
3693,21,EXCESS_STOCK,"Excess stock of 381 units (Current: 897, Threshold: 516)",MEDIUM,897,516
3693,61,EXCESS_STOCK,"Excess stock of 585 units (Current: 693, Threshold: 108)",MEDIUM,693,108
3693,72,EXCESS_STOCK,"Excess stock of 360 units (Current: 777, Threshold: 417)",MEDIUM,777,417
3694,43,EXCESS_STOCK,"Excess stock of 245 units (Current: 755, Threshold: 510)",MEDIUM,755,510
3695,39,EXCESS_STOCK,"Excess stock of 404 units (Current: 920, Threshold: 516)",MEDIUM,920,516
3696,23,EXCESS_STOCK,"Excess stock of 484 units (Current: 892, Threshold: 408)",MEDIUM,892,408
3697,24,EXCESS_STOCK,"Excess stock of 153 units (Current: 660, Threshold: 507)",MEDIUM,660,507
3697,79,EXCESS_STOCK,"Excess stock of 546 units (Current: 720, Threshold: 174)",MEDIUM,720,174
3698,66,EXCESS_STOCK,"Excess stock of 336 units (Current: 480, Threshold: 144)",MEDIUM,480,144
3699,32,EXCESS_STOCK,"Excess stock of 303 units (Current: 792, Threshold: 489)",MEDIUM,792,489
3701,47,EXCESS_STOCK,"Excess stock of 96 units (Current: 408, Threshold: 312)",MEDIUM,408,312
3701,85,EXCESS_STOCK,"Excess stock of 99 units (Current: 534, Threshold: 435)",MEDIUM,534,435
3701,85,EXCESS_STOCK,"Excess stock of 515 units (Current: 590, Threshold: 75)",MEDIUM,590,75
3704,46,EXCESS_STOCK,"Excess stock of 646 units (Current: 703, Threshold: 57)",MEDIUM,703,57
3707,35,EXCESS_STOCK,"Excess stock of 393 units (Current: 933, Threshold: 540)",MEDIUM,933,540
3708,85,EXCESS_STOCK,"Excess stock of 345 units (Current: 810, Threshold: 465)",MEDIUM,810,465
3708,86,EXCESS_STOCK,"Excess stock of 590 units (Current: 695, Threshold: 105)",MEDIUM,695,105
3710,29,EXCESS_STOCK,"Excess stock of 59 units (Current: 233, Threshold: 174)",MEDIUM,233,174
3714,35,EXCESS_STOCK,"Excess stock of 286 units (Current: 319, Threshold: 33)",MEDIUM,319,33
3716,51,EXCESS_STOCK,"Excess stock of 178 units (Current: 763, Threshold: 585)",MEDIUM,763,585
3719,47,EXCESS_STOCK,"Excess stock of 720 units (Current: 861, Threshold: 141)",MEDIUM,861,141
3720,1,EXCESS_STOCK,"Excess stock of 161 units (Current: 287, Threshold: 126)",MEDIUM,287,126
3721,18,EXCESS_STOCK,"Excess stock of 562 units (Current: 745, Threshold: 183)",MEDIUM,745,183
3722,70,EXCESS_STOCK,"Excess stock of 61 units (Current: 139, Threshold: 78)",MEDIUM,139,78
3723,18,EXCESS_STOCK,"Excess stock of 94 units (Current: 364, Threshold: 270)",MEDIUM,364,270
3724,2,EXCESS_STOCK,"Excess stock of 419 units (Current: 986, Threshold: 567)",MEDIUM,986,567
3725,25,EXCESS_STOCK,"Excess stock of 513 units (Current: 762, Threshold: 249)",MEDIUM,762,249
3726,4,EXCESS_STOCK,"Excess stock of 423 units (Current: 702, Threshold: 279)",MEDIUM,702,279
3727,66,EXCESS_STOCK,"Excess stock of 322 units (Current: 421, Threshold: 99)",MEDIUM,421,99
3728,2,EXCESS_STOCK,"Excess stock of 262 units (Current: 652, Threshold: 390)",MEDIUM,652,390
3729,41,EXCESS_STOCK,"Excess stock of 368 units (Current: 821, Threshold: 453)",MEDIUM,821,453
3730,8,EXCESS_STOCK,"Excess stock of 423 units (Current: 597, Threshold: 174)",MEDIUM,597,174
3733,4,EXCESS_STOCK,"Excess stock of 133 units (Current: 409, Threshold: 276)",MEDIUM,409,276
3733,59,EXCESS_STOCK,"Excess stock of 795 units (Current: 960, Threshold: 165)",MEDIUM,960,165
3733,97,EXCESS_STOCK,"Excess stock of 267 units (Current: 576, Threshold: 309)",MEDIUM,576,309
3734,93,EXCESS_STOCK,"Excess stock of 239 units (Current: 566, Threshold: 327)",MEDIUM,566,327
3736,53,EXCESS_STOCK,"Excess stock of 555 units (Current: 891, Threshold: 336)",MEDIUM,891,336
3739,20,EXCESS_STOCK,"Excess stock of 340 units (Current: 661, Threshold: 321)",MEDIUM,661,321
3739,89,EXCESS_STOCK,"Excess stock of 533 units (Current: 782, Threshold: 249)",MEDIUM,782,249
3740,97,EXCESS_STOCK,"Excess stock of 74 units (Current: 638, Threshold: 564)",MEDIUM,638,564
3741,97,EXCESS_STOCK,"Excess stock of 353 units (Current: 674, Threshold: 321)",MEDIUM,674,321
3742,63,EXCESS_STOCK,"Excess stock of 275 units (Current: 773, Threshold: 498)",MEDIUM,773,498
3746,52,EXCESS_STOCK,"Excess stock of 299 units (Current: 521, Threshold: 222)",MEDIUM,521,222
3749,20,EXCESS_STOCK,"Excess stock of 402 units (Current: 990, Threshold: 588)",MEDIUM,990,588
3750,74,EXCESS_STOCK,"Excess stock of 600 units (Current: 966, Threshold: 366)",MEDIUM,966,366
3751,90,EXCESS_STOCK,"Excess stock of 273 units (Current: 606, Threshold: 333)",MEDIUM,606,333
3751,94,EXCESS_STOCK,"Excess stock of 63 units (Current: 111, Threshold: 48)",MEDIUM,111,48
3752,45,EXCESS_STOCK,"Excess stock of 481 units (Current: 979, Threshold: 498)",MEDIUM,979,498
3753,39,EXCESS_STOCK,"Excess stock of 741 units (Current: 924, Threshold: 183)",MEDIUM,924,183
3755,25,EXCESS_STOCK,"Excess stock of 289 units (Current: 511, Threshold: 222)",MEDIUM,511,222
3756,10,EXCESS_STOCK,"Excess stock of 781 units (Current: 865, Threshold: 84)",MEDIUM,865,84
3756,46,EXCESS_STOCK,"Excess stock of 469 units (Current: 760, Threshold: 291)",MEDIUM,760,291
3758,58,EXCESS_STOCK,"Excess stock of 363 units (Current: 918, Threshold: 555)",MEDIUM,918,555
3759,63,EXCESS_STOCK,"Excess stock of 108 units (Current: 651, Threshold: 543)",MEDIUM,651,543
3760,3,EXCESS_STOCK,"Excess stock of 190 units (Current: 760, Threshold: 570)",MEDIUM,760,570
3760,62,EXCESS_STOCK,"Excess stock of 57 units (Current: 237, Threshold: 180)",MEDIUM,237,180
3761,4,EXCESS_STOCK,"Excess stock of 714 units (Current: 753, Threshold: 39)",MEDIUM,753,39
3761,14,EXCESS_STOCK,"Excess stock of 383 units (Current: 650, Threshold: 267)",MEDIUM,650,267
3762,16,EXCESS_STOCK,"Excess stock of 136 units (Current: 208, Threshold: 72)",MEDIUM,208,72
3762,93,EXCESS_STOCK,"Excess stock of 12 units (Current: 429, Threshold: 417)",MEDIUM,429,417
3763,24,EXCESS_STOCK,"Excess stock of 534 units (Current: 984, Threshold: 450)",MEDIUM,984,450
3763,83,EXCESS_STOCK,"Excess stock of 6 units (Current: 243, Threshold: 237)",MEDIUM,243,237
3764,75,EXCESS_STOCK,"Excess stock of 840 units (Current: 996, Threshold: 156)",MEDIUM,996,156
3765,28,EXCESS_STOCK,"Excess stock of 828 units (Current: 987, Threshold: 159)",MEDIUM,987,159
3766,24,EXCESS_STOCK,"Excess stock of 49 units (Current: 238, Threshold: 189)",MEDIUM,238,189
3766,53,EXCESS_STOCK,"Excess stock of 153 units (Current: 390, Threshold: 237)",MEDIUM,390,237
3768,23,EXCESS_STOCK,"Excess stock of 603 units (Current: 885, Threshold: 282)",MEDIUM,885,282
3771,93,EXCESS_STOCK,"Excess stock of 318 units (Current: 762, Threshold: 444)",MEDIUM,762,444
3773,91,EXCESS_STOCK,"Excess stock of 924 units (Current: 981, Threshold: 57)",MEDIUM,981,57
3780,27,EXCESS_STOCK,"Excess stock of 215 units (Current: 581, Threshold: 366)",MEDIUM,581,366
3781,40,EXCESS_STOCK,"Excess stock of 102 units (Current: 585, Threshold: 483)",MEDIUM,585,483
3782,40,EXCESS_STOCK,"Excess stock of 248 units (Current: 716, Threshold: 468)",MEDIUM,716,468
3782,92,EXCESS_STOCK,"Excess stock of 447 units (Current: 855, Threshold: 408)",MEDIUM,855,408
3784,15,EXCESS_STOCK,"Excess stock of 619 units (Current: 661, Threshold: 42)",MEDIUM,661,42
3784,89,EXCESS_STOCK,"Excess stock of 636 units (Current: 720, Threshold: 84)",MEDIUM,720,84
3787,42,EXCESS_STOCK,"Excess stock of 65 units (Current: 230, Threshold: 165)",MEDIUM,230,165
3788,58,EXCESS_STOCK,"Excess stock of 308 units (Current: 362, Threshold: 54)",MEDIUM,362,54
3788,61,EXCESS_STOCK,"Excess stock of 291 units (Current: 870, Threshold: 579)",MEDIUM,870,579
3790,56,EXCESS_STOCK,"Excess stock of 711 units (Current: 954, Threshold: 243)",MEDIUM,954,243
3790,95,EXCESS_STOCK,"Excess stock of 340 units (Current: 634, Threshold: 294)",MEDIUM,634,294
3798,64,EXCESS_STOCK,"Excess stock of 68 units (Current: 644, Threshold: 576)",MEDIUM,644,576
3798,88,EXCESS_STOCK,"Excess stock of 288 units (Current: 801, Threshold: 513)",MEDIUM,801,513
3800,63,EXCESS_STOCK,"Excess stock of 449 units (Current: 503, Threshold: 54)",MEDIUM,503,54
3800,85,EXCESS_STOCK,"Excess stock of 315 units (Current: 873, Threshold: 558)",MEDIUM,873,558
3804,4,EXCESS_STOCK,"Excess stock of 524 units (Current: 950, Threshold: 426)",MEDIUM,950,426
3804,93,EXCESS_STOCK,"Excess stock of 124 units (Current: 196, Threshold: 72)",MEDIUM,196,72
3805,87,EXCESS_STOCK,"Excess stock of 375 units (Current: 450, Threshold: 75)",MEDIUM,450,75
3806,89,EXCESS_STOCK,"Excess stock of 220 units (Current: 709, Threshold: 489)",MEDIUM,709,489
3807,12,EXCESS_STOCK,"Excess stock of 637 units (Current: 895, Threshold: 258)",MEDIUM,895,258
3807,66,EXCESS_STOCK,"Excess stock of 245 units (Current: 707, Threshold: 462)",MEDIUM,707,462
3807,83,EXCESS_STOCK,"Excess stock of 546 units (Current: 759, Threshold: 213)",MEDIUM,759,213
3808,15,EXCESS_STOCK,"Excess stock of 381 units (Current: 546, Threshold: 165)",MEDIUM,546,165
3809,25,EXCESS_STOCK,"Excess stock of 161 units (Current: 758, Threshold: 597)",MEDIUM,758,597
3811,31,EXCESS_STOCK,"Excess stock of 478 units (Current: 943, Threshold: 465)",MEDIUM,943,465
3813,16,EXCESS_STOCK,"Excess stock of 262 units (Current: 739, Threshold: 477)",MEDIUM,739,477
3814,20,EXCESS_STOCK,"Excess stock of 742 units (Current: 970, Threshold: 228)",MEDIUM,970,228
3814,36,EXCESS_STOCK,"Excess stock of 683 units (Current: 773, Threshold: 90)",MEDIUM,773,90
3815,15,EXCESS_STOCK,"Excess stock of 149 units (Current: 191, Threshold: 42)",MEDIUM,191,42
3816,59,EXCESS_STOCK,"Excess stock of 498 units (Current: 648, Threshold: 150)",MEDIUM,648,150
3817,48,EXCESS_STOCK,"Excess stock of 79 units (Current: 586, Threshold: 507)",MEDIUM,586,507
3817,56,EXCESS_STOCK,"Excess stock of 760 units (Current: 946, Threshold: 186)",MEDIUM,946,186
3820,62,EXCESS_STOCK,"Excess stock of 203 units (Current: 668, Threshold: 465)",MEDIUM,668,465
3821,74,EXCESS_STOCK,"Excess stock of 925 units (Current: 997, Threshold: 72)",MEDIUM,997,72
3823,51,EXCESS_STOCK,"Excess stock of 32 units (Current: 548, Threshold: 516)",MEDIUM,548,516
3824,40,EXCESS_STOCK,"Excess stock of 221 units (Current: 548, Threshold: 327)",MEDIUM,548,327
3825,57,EXCESS_STOCK,"Excess stock of 17 units (Current: 422, Threshold: 405)",MEDIUM,422,405
3825,82,EXCESS_STOCK,"Excess stock of 574 units (Current: 688, Threshold: 114)",MEDIUM,688,114
3828,33,EXCESS_STOCK,"Excess stock of 199 units (Current: 535, Threshold: 336)",MEDIUM,535,336
3831,25,EXCESS_STOCK,"Excess stock of 393 units (Current: 576, Threshold: 183)",MEDIUM,576,183
3831,84,EXCESS_STOCK,"Excess stock of 247 units (Current: 388, Threshold: 141)",MEDIUM,388,141
3832,2,EXCESS_STOCK,"Excess stock of 286 units (Current: 724, Threshold: 438)",MEDIUM,724,438
3838,52,EXCESS_STOCK,"Excess stock of 643 units (Current: 997, Threshold: 354)",MEDIUM,997,354
3838,86,EXCESS_STOCK,"Excess stock of 165 units (Current: 666, Threshold: 501)",MEDIUM,666,501
3840,17,EXCESS_STOCK,"Excess stock of 272 units (Current: 506, Threshold: 234)",MEDIUM,506,234
3840,37,EXCESS_STOCK,"Excess stock of 391 units (Current: 673, Threshold: 282)",MEDIUM,673,282
3843,73,EXCESS_STOCK,"Excess stock of 506 units (Current: 851, Threshold: 345)",MEDIUM,851,345
3845,56,EXCESS_STOCK,"Excess stock of 94 units (Current: 274, Threshold: 180)",MEDIUM,274,180
3846,30,EXCESS_STOCK,"Excess stock of 236 units (Current: 383, Threshold: 147)",MEDIUM,383,147
3846,58,EXCESS_STOCK,"Excess stock of 601 units (Current: 796, Threshold: 195)",MEDIUM,796,195
3846,58,EXCESS_STOCK,"Excess stock of 316 units (Current: 883, Threshold: 567)",MEDIUM,883,567
3846,87,EXCESS_STOCK,"Excess stock of 153 units (Current: 324, Threshold: 171)",MEDIUM,324,171
3850,9,EXCESS_STOCK,"Excess stock of 511 units (Current: 559, Threshold: 48)",MEDIUM,559,48
3852,71,EXCESS_STOCK,"Excess stock of 160 units (Current: 679, Threshold: 519)",MEDIUM,679,519
3854,20,EXCESS_STOCK,"Excess stock of 613 units (Current: 748, Threshold: 135)",MEDIUM,748,135
3858,70,EXCESS_STOCK,"Excess stock of 52 units (Current: 346, Threshold: 294)",MEDIUM,346,294
3860,28,EXCESS_STOCK,"Excess stock of 155 units (Current: 431, Threshold: 276)",MEDIUM,431,276
3860,57,EXCESS_STOCK,"Excess stock of 715 units (Current: 754, Threshold: 39)",MEDIUM,754,39
3863,2,EXCESS_STOCK,"Excess stock of 492 units (Current: 855, Threshold: 363)",MEDIUM,855,363
3864,48,EXCESS_STOCK,"Excess stock of 274 units (Current: 328, Threshold: 54)",MEDIUM,328,54
3864,50,EXCESS_STOCK,"Excess stock of 511 units (Current: 727, Threshold: 216)",MEDIUM,727,216
3864,89,EXCESS_STOCK,"Excess stock of 626 units (Current: 737, Threshold: 111)",MEDIUM,737,111
3865,83,EXCESS_STOCK,"Excess stock of 88 units (Current: 370, Threshold: 282)",MEDIUM,370,282
3866,16,EXCESS_STOCK,"Excess stock of 236 units (Current: 635, Threshold: 399)",MEDIUM,635,399
3866,24,EXCESS_STOCK,"Excess stock of 142 units (Current: 712, Threshold: 570)",MEDIUM,712,570
3866,29,EXCESS_STOCK,"Excess stock of 724 units (Current: 796, Threshold: 72)",MEDIUM,796,72
3866,66,EXCESS_STOCK,"Excess stock of 281 units (Current: 686, Threshold: 405)",MEDIUM,686,405
3866,76,EXCESS_STOCK,"Excess stock of 672 units (Current: 852, Threshold: 180)",MEDIUM,852,180
3868,20,EXCESS_STOCK,"Excess stock of 194 units (Current: 776, Threshold: 582)",MEDIUM,776,582
3868,40,EXCESS_STOCK,"Excess stock of 465 units (Current: 999, Threshold: 534)",MEDIUM,999,534
3869,89,EXCESS_STOCK,"Excess stock of 603 units (Current: 948, Threshold: 345)",MEDIUM,948,345
3869,98,EXCESS_STOCK,"Excess stock of 255 units (Current: 621, Threshold: 366)",MEDIUM,621,366
3870,65,EXCESS_STOCK,"Excess stock of 449 units (Current: 683, Threshold: 234)",MEDIUM,683,234
3870,96,EXCESS_STOCK,"Excess stock of 176 units (Current: 746, Threshold: 570)",MEDIUM,746,570
3872,8,EXCESS_STOCK,"Excess stock of 147 units (Current: 717, Threshold: 570)",MEDIUM,717,570
3873,19,EXCESS_STOCK,"Excess stock of 617 units (Current: 674, Threshold: 57)",MEDIUM,674,57
3873,73,EXCESS_STOCK,"Excess stock of 475 units (Current: 700, Threshold: 225)",MEDIUM,700,225
3873,91,EXCESS_STOCK,"Excess stock of 25 units (Current: 451, Threshold: 426)",MEDIUM,451,426
3874,42,EXCESS_STOCK,"Excess stock of 155 units (Current: 698, Threshold: 543)",MEDIUM,698,543
3875,38,EXCESS_STOCK,"Excess stock of 188 units (Current: 758, Threshold: 570)",MEDIUM,758,570
3879,66,EXCESS_STOCK,"Excess stock of 394 units (Current: 517, Threshold: 123)",MEDIUM,517,123
3881,40,EXCESS_STOCK,"Excess stock of 641 units (Current: 938, Threshold: 297)",MEDIUM,938,297
3883,23,EXCESS_STOCK,"Excess stock of 543 units (Current: 798, Threshold: 255)",MEDIUM,798,255
3883,97,EXCESS_STOCK,"Excess stock of 26 units (Current: 86, Threshold: 60)",MEDIUM,86,60
3884,9,EXCESS_STOCK,"Excess stock of 202 units (Current: 640, Threshold: 438)",MEDIUM,640,438
3886,40,EXCESS_STOCK,"Excess stock of 617 units (Current: 662, Threshold: 45)",MEDIUM,662,45
3887,6,EXCESS_STOCK,"Excess stock of 581 units (Current: 851, Threshold: 270)",MEDIUM,851,270
3887,21,EXCESS_STOCK,"Excess stock of 438 units (Current: 933, Threshold: 495)",MEDIUM,933,495
3887,40,EXCESS_STOCK,"Excess stock of 87 units (Current: 252, Threshold: 165)",MEDIUM,252,165
3890,15,EXCESS_STOCK,"Excess stock of 154 units (Current: 394, Threshold: 240)",MEDIUM,394,240
3890,61,EXCESS_STOCK,"Excess stock of 559 units (Current: 778, Threshold: 219)",MEDIUM,778,219
3891,44,EXCESS_STOCK,"Excess stock of 735 units (Current: 765, Threshold: 30)",MEDIUM,765,30
3891,74,EXCESS_STOCK,"Excess stock of 208 units (Current: 481, Threshold: 273)",MEDIUM,481,273
3892,31,EXCESS_STOCK,"Excess stock of 259 units (Current: 661, Threshold: 402)",MEDIUM,661,402
3892,81,EXCESS_STOCK,"Excess stock of 465 units (Current: 570, Threshold: 105)",MEDIUM,570,105
3893,66,EXCESS_STOCK,"Excess stock of 447 units (Current: 690, Threshold: 243)",MEDIUM,690,243
3895,28,EXCESS_STOCK,"Excess stock of 595 units (Current: 688, Threshold: 93)",MEDIUM,688,93
3896,55,EXCESS_STOCK,"Excess stock of 469 units (Current: 829, Threshold: 360)",MEDIUM,829,360
3896,94,EXCESS_STOCK,"Excess stock of 595 units (Current: 805, Threshold: 210)",MEDIUM,805,210
3897,68,EXCESS_STOCK,"Excess stock of 325 units (Current: 772, Threshold: 447)",MEDIUM,772,447
3897,76,EXCESS_STOCK,"Excess stock of 361 units (Current: 655, Threshold: 294)",MEDIUM,655,294
3898,33,EXCESS_STOCK,"Excess stock of 689 units (Current: 938, Threshold: 249)",MEDIUM,938,249
3904,29,EXCESS_STOCK,"Excess stock of 384 units (Current: 723, Threshold: 339)",MEDIUM,723,339
3904,43,EXCESS_STOCK,"Excess stock of 31 units (Current: 181, Threshold: 150)",MEDIUM,181,150
3905,42,EXCESS_STOCK,"Excess stock of 152 units (Current: 710, Threshold: 558)",MEDIUM,710,558
3909,52,EXCESS_STOCK,"Excess stock of 131 units (Current: 560, Threshold: 429)",MEDIUM,560,429
3911,68,EXCESS_STOCK,"Excess stock of 436 units (Current: 979, Threshold: 543)",MEDIUM,979,543
3911,96,EXCESS_STOCK,"Excess stock of 822 units (Current: 873, Threshold: 51)",MEDIUM,873,51
3912,69,EXCESS_STOCK,"Excess stock of 272 units (Current: 788, Threshold: 516)",MEDIUM,788,516
3912,72,EXCESS_STOCK,"Excess stock of 117 units (Current: 327, Threshold: 210)",MEDIUM,327,210
3913,32,EXCESS_STOCK,"Excess stock of 21 units (Current: 198, Threshold: 177)",MEDIUM,198,177
3913,89,EXCESS_STOCK,"Excess stock of 434 units (Current: 821, Threshold: 387)",MEDIUM,821,387
3914,32,EXCESS_STOCK,"Excess stock of 509 units (Current: 836, Threshold: 327)",MEDIUM,836,327
3917,82,EXCESS_STOCK,"Excess stock of 631 units (Current: 823, Threshold: 192)",MEDIUM,823,192
3917,88,EXCESS_STOCK,"Excess stock of 505 units (Current: 916, Threshold: 411)",MEDIUM,916,411
3921,53,EXCESS_STOCK,"Excess stock of 64 units (Current: 124, Threshold: 60)",MEDIUM,124,60
3922,33,EXCESS_STOCK,"Excess stock of 601 units (Current: 865, Threshold: 264)",MEDIUM,865,264
3923,86,EXCESS_STOCK,"Excess stock of 150 units (Current: 555, Threshold: 405)",MEDIUM,555,405
3924,26,EXCESS_STOCK,"Excess stock of 296 units (Current: 566, Threshold: 270)",MEDIUM,566,270
3924,81,EXCESS_STOCK,"Excess stock of 229 units (Current: 277, Threshold: 48)",MEDIUM,277,48
3926,17,EXCESS_STOCK,"Excess stock of 116 units (Current: 398, Threshold: 282)",MEDIUM,398,282
3927,74,EXCESS_STOCK,"Excess stock of 720 units (Current: 906, Threshold: 186)",MEDIUM,906,186
3928,37,EXCESS_STOCK,"Excess stock of 311 units (Current: 743, Threshold: 432)",MEDIUM,743,432
3929,26,EXCESS_STOCK,"Excess stock of 539 units (Current: 860, Threshold: 321)",MEDIUM,860,321
3932,45,EXCESS_STOCK,"Excess stock of 322 units (Current: 595, Threshold: 273)",MEDIUM,595,273
3934,2,EXCESS_STOCK,"Excess stock of 219 units (Current: 483, Threshold: 264)",MEDIUM,483,264
3935,49,EXCESS_STOCK,"Excess stock of 673 units (Current: 922, Threshold: 249)",MEDIUM,922,249
3936,64,EXCESS_STOCK,"Excess stock of 256 units (Current: 835, Threshold: 579)",MEDIUM,835,579
3938,5,EXCESS_STOCK,"Excess stock of 379 units (Current: 886, Threshold: 507)",MEDIUM,886,507
3939,53,EXCESS_STOCK,"Excess stock of 126 units (Current: 279, Threshold: 153)",MEDIUM,279,153
3941,26,EXCESS_STOCK,"Excess stock of 363 units (Current: 633, Threshold: 270)",MEDIUM,633,270
3943,46,EXCESS_STOCK,"Excess stock of 8 units (Current: 383, Threshold: 375)",MEDIUM,383,375
3945,24,EXCESS_STOCK,"Excess stock of 965 units (Current: 995, Threshold: 30)",MEDIUM,995,30
3947,43,EXCESS_STOCK,"Excess stock of 629 units (Current: 725, Threshold: 96)",MEDIUM,725,96
3948,46,EXCESS_STOCK,"Excess stock of 513 units (Current: 657, Threshold: 144)",MEDIUM,657,144
3950,75,EXCESS_STOCK,"Excess stock of 495 units (Current: 843, Threshold: 348)",MEDIUM,843,348
3954,24,EXCESS_STOCK,"Excess stock of 135 units (Current: 234, Threshold: 99)",MEDIUM,234,99
3955,44,EXCESS_STOCK,"Excess stock of 492 units (Current: 852, Threshold: 360)",MEDIUM,852,360
3956,41,EXCESS_STOCK,"Excess stock of 75 units (Current: 585, Threshold: 510)",MEDIUM,585,510
3956,89,EXCESS_STOCK,"Excess stock of 227 units (Current: 746, Threshold: 519)",MEDIUM,746,519
3957,18,EXCESS_STOCK,"Excess stock of 72 units (Current: 342, Threshold: 270)",MEDIUM,342,270
3960,2,EXCESS_STOCK,"Excess stock of 318 units (Current: 627, Threshold: 309)",MEDIUM,627,309
3962,45,EXCESS_STOCK,"Excess stock of 220 units (Current: 556, Threshold: 336)",MEDIUM,556,336
3963,27,EXCESS_STOCK,"Excess stock of 556 units (Current: 634, Threshold: 78)",MEDIUM,634,78
3964,36,EXCESS_STOCK,"Excess stock of 530 units (Current: 725, Threshold: 195)",MEDIUM,725,195
3964,99,EXCESS_STOCK,"Excess stock of 753 units (Current: 882, Threshold: 129)",MEDIUM,882,129
3965,91,EXCESS_STOCK,"Excess stock of 370 units (Current: 454, Threshold: 84)",MEDIUM,454,84
3967,7,EXCESS_STOCK,"Excess stock of 537 units (Current: 912, Threshold: 375)",MEDIUM,912,375
3968,14,EXCESS_STOCK,"Excess stock of 38 units (Current: 146, Threshold: 108)",MEDIUM,146,108
3969,28,EXCESS_STOCK,"Excess stock of 481 units (Current: 958, Threshold: 477)",MEDIUM,958,477
3969,36,EXCESS_STOCK,"Excess stock of 515 units (Current: 587, Threshold: 72)",MEDIUM,587,72
3972,28,EXCESS_STOCK,"Excess stock of 11 units (Current: 149, Threshold: 138)",MEDIUM,149,138
3972,51,EXCESS_STOCK,"Excess stock of 713 units (Current: 869, Threshold: 156)",MEDIUM,869,156
3972,64,EXCESS_STOCK,"Excess stock of 83 units (Current: 638, Threshold: 555)",MEDIUM,638,555
3975,49,EXCESS_STOCK,"Excess stock of 55 units (Current: 256, Threshold: 201)",MEDIUM,256,201
