Stockout Anomalies Detected:
ProductID: 8730, StoreID: 45, Stock: 13, Forecasted Sales: 359
ProductID: 8624, StoreID: 88, Stock: 541, Reorder Point: 96
ProductID: 7181, StoreID: 26, Stock: 137, Reorder Point: 15
ProductID: 4502, StoreID: 27, Stock: 538, Reorder Point: 167
ProductID: 1392, StoreID: 41, Stock: 425, Reorder Point: 102
ProductID: 8527, StoreID: 13, Stock: 787, Reorder Point: 116
ProductID: 9755, StoreID: 76, Stock: 477, Reorder Point: 48
ProductID: 2634, StoreID: 20, Stock: 825, Reorder Point: 168
ProductID: 7743, StoreID: 70, Stock: 554, Reorder Point: 118
ProductID: 2440, StoreID: 56, Stock: 826, Reorder Point: 185
ProductID: 6673, StoreID: 99, Stock: 157, Reorder Point: 57
ProductID: 2774, StoreID: 27, Stock: 124, Reorder Point: 20
ProductID: 4765, StoreID: 35, Stock: 729, Reorder Point: 111
ProductID: 3883, StoreID: 97, Stock: 86, Reorder Point: 20
ProductID: 8435, StoreID: 17, Stock: 573, Reorder Point: 70
ProductID: 2755, StoreID: 25, Stock: 817, Reorder Point: 87
ProductID: 7810, StoreID: 89, Stock: 390, Reorder Point: 14
ProductID: 5143, StoreID: 17, Stock: 234, Reorder Point: 54
ProductID: 8003, StoreID: 77, Stock: 585, Reorder Point: 11
ProductID: 8437, StoreID: 74, Stock: 149, Reorder Point: 18
ProductID: 5190, StoreID: 43, Stock: 925, Reorder Point: 113
ProductID: 3650, StoreID: 37, Stock: 460, Reorder Point: 176
ProductID: 7785, StoreID: 79, Stock: 704, Reorder Point: 113
ProductID: 8146, StoreID: 72, Stock: 419, Reorder Point: 160
ProductID: 6770, StoreID: 77, Stock: 247, Reorder Point: 34
ProductID: 7354, StoreID: 82, Stock: 409, Reorder Point: 155
ProductID: 3621, StoreID: 97, Stock: 547, Reorder Point: 103
ProductID: 5948, StoreID: 39, Stock: 697, Reorder Point: 165
ProductID: 2576, StoreID: 18, Stock: 378, Reorder Point: 182
ProductID: 5143, StoreID: 36, Stock: 399, Reorder Point: 143
ProductID: 9409, StoreID: 80, Stock: 734, Reorder Point: 127
ProductID: 4769, StoreID: 82, Stock: 632, Reorder Point: 180
ProductID: 4326, StoreID: 46, Stock: 985, Reorder Point: 163
ProductID: 6667, StoreID: 9, Stock: 404, Reorder Point: 86
ProductID: 3384, StoreID: 35, Stock: 414, Reorder Point: 43
ProductID: 3538, StoreID: 80, Stock: 703, Reorder Point: 127
ProductID: 5230, StoreID: 28, Stock: 628, Reorder Point: 60
ProductID: 9872, StoreID: 99, Stock: 812, Reorder Point: 62
ProductID: 6530, StoreID: 13, Stock: 537, Reorder Point: 135
ProductID: 5724, StoreID: 96, Stock: 967, Reorder Point: 131
ProductID: 7821, StoreID: 28, Stock: 615, Reorder Point: 112
ProductID: 8394, StoreID: 76, Stock: 601, Reorder Point: 82
ProductID: 2818, StoreID: 21, Stock: 940, Reorder Point: 169
ProductID: 4860, StoreID: 92, Stock: 525, Reorder Point: 22
ProductID: 1881, StoreID: 60, Stock: 177, Reorder Point: 64
ProductID: 7182, StoreID: 4, Stock: 712, Reorder Point: 148
ProductID: 6707, StoreID: 3, Stock: 425, Reorder Point: 141
ProductID: 9655, StoreID: 81, Stock: 546, Reorder Point: 198
ProductID: 3015, StoreID: 3, Stock: 983, Reorder Point: 142
ProductID: 6499, StoreID: 2, Stock: 499, Reorder Point: 95
ProductID: 5056, StoreID: 50, Stock: 735, Reorder Point: 130
ProductID: 4271, StoreID: 99, Stock: 358, Reorder Point: 99
ProductID: 2561, StoreID: 18, Stock: 249, Reorder Point: 69
ProductID: 3269, StoreID: 64, Stock: 763, Reorder Point: 112
ProductID: 9804, StoreID: 14, Stock: 309, Reorder Point: 63
ProductID: 1257, StoreID: 37, Stock: 483, Reorder Point: 121
ProductID: 2984, StoreID: 65, Stock: 366, Reorder Point: 50
ProductID: 5789, StoreID: 87, Stock: 235, Reorder Point: 79
ProductID: 7563, StoreID: 43, Stock: 249, Reorder Point: 106
ProductID: 3587, StoreID: 94, Stock: 549, Reorder Point: 41
ProductID: 6544, StoreID: 79, Stock: 254, Reorder Point: 123
ProductID: 2535, StoreID: 29, Stock: 971, Reorder Point: 21
ProductID: 2127, StoreID: 17, Stock: 657, Reorder Point: 54
ProductID: 1281, StoreID: 64, Stock: 814, Reorder Point: 158
ProductID: 4711, StoreID: 37, Stock: 744, Reorder Point: 107
ProductID: 8141, StoreID: 42, Stock: 221, Reorder Point: 53
ProductID: 6415, StoreID: 62, Stock: 650, Reorder Point: 85
ProductID: 8037, StoreID: 9, Stock: 226, Reorder Point: 40
ProductID: 6843, StoreID: 10, Stock: 549, Reorder Point: 119
ProductID: 1390, StoreID: 71, Stock: 218, Reorder Point: 79
ProductID: 9846, StoreID: 30, Stock: 796, Reorder Point: 29
ProductID: 1474, StoreID: 76, Stock: 926, Reorder Point: 35
ProductID: 6512, StoreID: 5, Stock: 375, Reorder Point: 75
ProductID: 9411, StoreID: 88, Stock: 543, Reorder Point: 10
ProductID: 2908, StoreID: 85, Stock: 169, Reorder Point: 44
ProductID: 8101, StoreID: 35, Stock: 232, Reorder Point: 43
ProductID: 1900, StoreID: 44, Stock: 753, Reorder Point: 84
ProductID: 5840, StoreID: 24, Stock: 939, Reorder Point: 58
ProductID: 3138, StoreID: 80, Stock: 571, Reorder Point: 98
ProductID: 5349, StoreID: 40, Stock: 389, Reorder Point: 174
ProductID: 3188, StoreID: 1, Stock: 765, Reorder Point: 173
ProductID: 9770, StoreID: 46, Stock: 737, Reorder Point: 195
ProductID: 6807, StoreID: 42, Stock: 753, Reorder Point: 51
ProductID: 3077, StoreID: 73, Stock: 95, Reorder Point: 15
ProductID: 9773, StoreID: 36, Stock: 647, Reorder Point: 123
ProductID: 1520, StoreID: 27, Stock: 842, Reorder Point: 126
ProductID: 3701, StoreID: 85, Stock: 590, Reorder Point: 25
ProductID: 4327, StoreID: 70, Stock: 510, Reorder Point: 40
ProductID: 7138, StoreID: 92, Stock: 381, Reorder Point: 84
ProductID: 8335, StoreID: 98, Stock: 378, Reorder Point: 117
ProductID: 7016, StoreID: 93, Stock: 628, Reorder Point: 58
ProductID: 9328, StoreID: 94, Stock: 287, Reorder Point: 56
ProductID: 8198, StoreID: 47, Stock: 400, Reorder Point: 73
ProductID: 8672, StoreID: 94, Stock: 434, Reorder Point: 172
ProductID: 6835, StoreID: 17, Stock: 295, Reorder Point: 12
ProductID: 5071, StoreID: 32, Stock: 293, Reorder Point: 67
ProductID: 6500, StoreID: 6, Stock: 376, Reorder Point: 45
ProductID: 9694, StoreID: 5, Stock: 173, Reorder Point: 79
ProductID: 9236, StoreID: 24, Stock: 495, Reorder Point: 23
ProductID: 4058, StoreID: 3, Stock: 668, Reorder Point: 189
ProductID: 7770, StoreID: 56, Stock: 706, Reorder Point: 120
ProductID: 3782, StoreID: 40, Stock: 716, Reorder Point: 156
ProductID: 5125, StoreID: 57, Stock: 517, Reorder Point: 70
ProductID: 1450, StoreID: 5, Stock: 896, Reorder Point: 196
ProductID: 9674, StoreID: 63, Stock: 364, Reorder Point: 102
ProductID: 5615, StoreID: 11, Stock: 645, Reorder Point: 51
ProductID: 2790, StoreID: 2, Stock: 767, Reorder Point: 149
ProductID: 3625, StoreID: 64, Stock: 660, Reorder Point: 23
ProductID: 9717, StoreID: 87, Stock: 471, Reorder Point: 59
ProductID: 5273, StoreID: 57, Stock: 381, Reorder Point: 16
ProductID: 5942, StoreID: 53, Stock: 576, Reorder Point: 86
ProductID: 5167, StoreID: 37, Stock: 448, Reorder Point: 126
ProductID: 7533, StoreID: 12, Stock: 900, Reorder Point: 116
ProductID: 8243, StoreID: 25, Stock: 783, Reorder Point: 176
ProductID: 9818, StoreID: 86, Stock: 514, Reorder Point: 151
ProductID: 6132, StoreID: 52, Stock: 101, Reorder Point: 13
ProductID: 5527, StoreID: 14, Stock: 458, Reorder Point: 131
ProductID: 1650, StoreID: 83, Stock: 730, Reorder Point: 168
ProductID: 2319, StoreID: 36, Stock: 660, Reorder Point: 176
ProductID: 4374, StoreID: 24, Stock: 723, Reorder Point: 54
ProductID: 3018, StoreID: 95, Stock: 381, Reorder Point: 83
ProductID: 2142, StoreID: 85, Stock: 300, Reorder Point: 18
ProductID: 7864, StoreID: 68, Stock: 118, Reorder Point: 37
ProductID: 9858, StoreID: 31, Stock: 522, Reorder Point: 163
ProductID: 4614, StoreID: 50, Stock: 398, Reorder Point: 58
ProductID: 8687, StoreID: 15, Stock: 853, Reorder Point: 105
ProductID: 6972, StoreID: 67, Stock: 965, Reorder Point: 169
ProductID: 2626, StoreID: 96, Stock: 464, Reorder Point: 105
ProductID: 9748, StoreID: 47, Stock: 724, Reorder Point: 43
ProductID: 8594, StoreID: 22, Stock: 480, Reorder Point: 145
ProductID: 7099, StoreID: 59, Stock: 859, Reorder Point: 52
ProductID: 3902, StoreID: 54, Stock: 216, Reorder Point: 103
ProductID: 4164, StoreID: 61, Stock: 779, Reorder Point: 44
ProductID: 8018, StoreID: 27, Stock: 382, Reorder Point: 91
ProductID: 3755, StoreID: 25, Stock: 511, Reorder Point: 74
ProductID: 8561, StoreID: 35, Stock: 673, Reorder Point: 127
ProductID: 9016, StoreID: 26, Stock: 430, Reorder Point: 67
ProductID: 3196, StoreID: 81, Stock: 462, Reorder Point: 27
ProductID: 5756, StoreID: 50, Stock: 708, Reorder Point: 54
ProductID: 1556, StoreID: 5, Stock: 714, Reorder Point: 49
ProductID: 8630, StoreID: 65, Stock: 974, Reorder Point: 137
ProductID: 6149, StoreID: 19, Stock: 978, Reorder Point: 77
ProductID: 7018, StoreID: 59, Stock: 589, Reorder Point: 142
ProductID: 5456, StoreID: 41, Stock: 406, Reorder Point: 44
ProductID: 2521, StoreID: 59, Stock: 846, Reorder Point: 176
ProductID: 3002, StoreID: 11, Stock: 996, Reorder Point: 76
ProductID: 8820, StoreID: 55, Stock: 434, Reorder Point: 193
ProductID: 9983, StoreID: 78, Stock: 449, Reorder Point: 106
ProductID: 8876, StoreID: 17, Stock: 693, Reorder Point: 24
ProductID: 3321, StoreID: 43, Stock: 201, Reorder Point: 56
ProductID: 5059, StoreID: 17, Stock: 374, Reorder Point: 124
ProductID: 8955, StoreID: 2, Stock: 495, Reorder Point: 101
ProductID: 7023, StoreID: 83, Stock: 836, Reorder Point: 178
ProductID: 3504, StoreID: 12, Stock: 556, Reorder Point: 109
ProductID: 3465, StoreID: 18, Stock: 551, Reorder Point: 166
ProductID: 7966, StoreID: 75, Stock: 611, Reorder Point: 42
ProductID: 2299, StoreID: 12, Stock: 667, Reorder Point: 48
ProductID: 5225, StoreID: 41, Stock: 555, Reorder Point: 123
ProductID: 1564, StoreID: 78, Stock: 575, Reorder Point: 187
ProductID: 4702, StoreID: 14, Stock: 474, Reorder Point: 53
ProductID: 6036, StoreID: 71, Stock: 544, Reorder Point: 165
ProductID: 9889, StoreID: 54, Stock: 515, Reorder Point: 147
ProductID: 1518, StoreID: 49, Stock: 387, Reorder Point: 133
ProductID: 2282, StoreID: 20, Stock: 449, Reorder Point: 161
ProductID: 7493, StoreID: 81, Stock: 860, Reorder Point: 132
ProductID: 6560, StoreID: 68, Stock: 652, Reorder Point: 143
ProductID: 4749, StoreID: 57, Stock: 472, Reorder Point: 177
ProductID: 4415, StoreID: 80, Stock: 473, Reorder Point: 179
ProductID: 2856, StoreID: 3, Stock: 470, Reorder Point: 115
ProductID: 9406, StoreID: 27, Stock: 275, Reorder Point: 63
ProductID: 9011, StoreID: 8, Stock: 582, Reorder Point: 47
ProductID: 8270, StoreID: 50, Stock: 735, Reorder Point: 85
ProductID: 7940, StoreID: 98, Stock: 424, Reorder Point: 85
ProductID: 9161, StoreID: 83, Stock: 956, Reorder Point: 133
ProductID: 5755, StoreID: 28, Stock: 729, Reorder Point: 116
ProductID: 8943, StoreID: 27, Stock: 298, Reorder Point: 57
ProductID: 7743, StoreID: 12, Stock: 693, Reorder Point: 103
ProductID: 3010, StoreID: 75, Stock: 634, Reorder Point: 47
ProductID: 3046, StoreID: 44, Stock: 378, Reorder Point: 40
ProductID: 5874, StoreID: 86, Stock: 224, Reorder Point: 36
ProductID: 7580, StoreID: 48, Stock: 557, Reorder Point: 114
ProductID: 5975, StoreID: 90, Stock: 778, Reorder Point: 183
ProductID: 7750, StoreID: 77, Stock: 289, Reorder Point: 138
ProductID: 6275, StoreID: 16, Stock: 188, Reorder Point: 47
ProductID: 6459, StoreID: 47, Stock: 274, Reorder Point: 12
ProductID: 5506, StoreID: 35, Stock: 785, Reorder Point: 36
ProductID: 6848, StoreID: 13, Stock: 457, Reorder Point: 168
ProductID: 4004, StoreID: 63, Stock: 149, Reorder Point: 58
ProductID: 5181, StoreID: 69, Stock: 753, Reorder Point: 55
ProductID: 9051, StoreID: 17, Stock: 599, Reorder Point: 82
ProductID: 9387, StoreID: 65, Stock: 641, Reorder Point: 139
ProductID: 5779, StoreID: 80, Stock: 597, Reorder Point: 198
ProductID: 3685, StoreID: 36, Stock: 641, Reorder Point: 153
ProductID: 2597, StoreID: 49, Stock: 707, Reorder Point: 86
ProductID: 1284, StoreID: 22, Stock: 742, Reorder Point: 195
ProductID: 7090, StoreID: 36, Stock: 648, Reorder Point: 182
ProductID: 5095, StoreID: 87, Stock: 406, Reorder Point: 119
ProductID: 7977, StoreID: 30, Stock: 693, Reorder Point: 78
ProductID: 9905, StoreID: 71, Stock: 568, Reorder Point: 20
ProductID: 7931, StoreID: 40, Stock: 503, Reorder Point: 185
ProductID: 3057, StoreID: 40, Stock: 885, Reorder Point: 111
ProductID: 3430, StoreID: 18, Stock: 304, Reorder Point: 13
ProductID: 9739, StoreID: 78, Stock: 686, Reorder Point: 62
ProductID: 7405, StoreID: 1, Stock: 888, Reorder Point: 172
ProductID: 6225, StoreID: 96, Stock: 337, Reorder Point: 73
ProductID: 8557, StoreID: 81, Stock: 722, Reorder Point: 24
ProductID: 6583, StoreID: 18, Stock: 673, Reorder Point: 34
ProductID: 5033, StoreID: 43, Stock: 841, Reorder Point: 177
ProductID: 1705, StoreID: 43, Stock: 441, Reorder Point: 74
ProductID: 2372, StoreID: 2, Stock: 728, Reorder Point: 195
ProductID: 8121, StoreID: 49, Stock: 132, Reorder Point: 31
ProductID: 9707, StoreID: 99, Stock: 771, Reorder Point: 60
ProductID: 8079, StoreID: 20, Stock: 773, Reorder Point: 50
ProductID: 8109, StoreID: 47, Stock: 368, Reorder Point: 35
ProductID: 2324, StoreID: 70, Stock: 704, Reorder Point: 73
ProductID: 2865, StoreID: 95, Stock: 446, Reorder Point: 98
ProductID: 6278, StoreID: 18, Stock: 613, Reorder Point: 47
ProductID: 6179, StoreID: 14, Stock: 693, Reorder Point: 97
ProductID: 5846, StoreID: 52, Stock: 556, Reorder Point: 121
ProductID: 7619, StoreID: 38, Stock: 827, Reorder Point: 115
ProductID: 6609, StoreID: 94, Stock: 93, Reorder Point: 24
ProductID: 4522, StoreID: 1, Stock: 927, Reorder Point: 55
ProductID: 8586, StoreID: 80, Stock: 565, Reorder Point: 45
ProductID: 3866, StoreID: 29, Stock: 796, Reorder Point: 24
ProductID: 5598, StoreID: 49, Stock: 278, Reorder Point: 97
ProductID: 4529, StoreID: 2, Stock: 745, Reorder Point: 142
ProductID: 9605, StoreID: 90, Stock: 917, Reorder Point: 92
ProductID: 1355, StoreID: 16, Stock: 422, Reorder Point: 33
ProductID: 9996, StoreID: 65, Stock: 436, Reorder Point: 120
ProductID: 4856, StoreID: 39, Stock: 928, Reorder Point: 51
ProductID: 4029, StoreID: 84, Stock: 877, Reorder Point: 37
ProductID: 2348, StoreID: 54, Stock: 504, Reorder Point: 184
ProductID: 4633, StoreID: 57, Stock: 915, Reorder Point: 77
ProductID: 5190, StoreID: 72, Stock: 657, Reorder Point: 114
ProductID: 6514, StoreID: 86, Stock: 534, Reorder Point: 89
ProductID: 7402, StoreID: 71, Stock: 453, Reorder Point: 124
ProductID: 2636, StoreID: 29, Stock: 682, Reorder Point: 148
ProductID: 8187, StoreID: 25, Stock: 862, Reorder Point: 188
ProductID: 8815, StoreID: 89, Stock: 713, Reorder Point: 152
ProductID: 7550, StoreID: 52, Stock: 374, Reorder Point: 58
ProductID: 2912, StoreID: 36, Stock: 901, Reorder Point: 111
ProductID: 1202, StoreID: 78, Stock: 488, Reorder Point: 100
ProductID: 4768, StoreID: 72, Stock: 633, Reorder Point: 100
ProductID: 4645, StoreID: 65, Stock: 356, Reorder Point: 160
ProductID: 8812, StoreID: 56, Stock: 926, Reorder Point: 42
ProductID: 2210, StoreID: 79, Stock: 100, Reorder Point: 36
ProductID: 1630, StoreID: 98, Stock: 542, Reorder Point: 93
ProductID: 4547, StoreID: 23, Stock: 520, Reorder Point: 88
ProductID: 6434, StoreID: 54, Stock: 258, Reorder Point: 121
ProductID: 4400, StoreID: 15, Stock: 491, Reorder Point: 74
ProductID: 9184, StoreID: 35, Stock: 244, Reorder Point: 29
ProductID: 3751, StoreID: 90, Stock: 606, Reorder Point: 111
ProductID: 4230, StoreID: 80, Stock: 454, Reorder Point: 181
ProductID: 5614, StoreID: 54, Stock: 335, Reorder Point: 40
ProductID: 4870, StoreID: 39, Stock: 669, Reorder Point: 128
ProductID: 8179, StoreID: 6, Stock: 651, Reorder Point: 75
ProductID: 2194, StoreID: 93, Stock: 752, Reorder Point: 33
ProductID: 6412, StoreID: 5, Stock: 579, Reorder Point: 189
ProductID: 9363, StoreID: 85, Stock: 642, Reorder Point: 139
ProductID: 3816, StoreID: 59, Stock: 648, Reorder Point: 50
ProductID: 7070, StoreID: 22, Stock: 964, Reorder Point: 153
ProductID: 2179, StoreID: 49, Stock: 689, Reorder Point: 45
ProductID: 3282, StoreID: 94, Stock: 455, Reorder Point: 160
ProductID: 7690, StoreID: 1, Stock: 384, Reorder Point: 133
ProductID: 6674, StoreID: 72, Stock: 969, Reorder Point: 51
ProductID: 4899, StoreID: 34, Stock: 980, Reorder Point: 26
ProductID: 4294, StoreID: 67, Stock: 770, Reorder Point: 147
ProductID: 4385, StoreID: 38, Stock: 370, Reorder Point: 33
ProductID: 7764, StoreID: 94, Stock: 374, Reorder Point: 27
ProductID: 9443, StoreID: 44, Stock: 973, Reorder Point: 48
ProductID: 3173, StoreID: 44, Stock: 781, Reorder Point: 197
ProductID: 9506, StoreID: 38, Stock: 274, Reorder Point: 51
ProductID: 8433, StoreID: 92, Stock: 835, Reorder Point: 132
ProductID: 5116, StoreID: 50, Stock: 113, Reorder Point: 19
ProductID: 7259, StoreID: 1, Stock: 656, Reorder Point: 27
ProductID: 7139, StoreID: 49, Stock: 976, Reorder Point: 133
ProductID: 3002, StoreID: 67, Stock: 786, Reorder Point: 179
ProductID: 6820, StoreID: 38, Stock: 916, Reorder Point: 62
ProductID: 8095, StoreID: 70, Stock: 361, Reorder Point: 51
ProductID: 5608, StoreID: 35, Stock: 742, Reorder Point: 32
ProductID: 4342, StoreID: 88, Stock: 93, Reorder Point: 36
ProductID: 9814, StoreID: 10, Stock: 647, Reorder Point: 15
ProductID: 1344, StoreID: 61, Stock: 928, Reorder Point: 114
ProductID: 5246, StoreID: 93, Stock: 363, Reorder Point: 145
ProductID: 2474, StoreID: 20, Stock: 568, Reorder Point: 13
ProductID: 7758, StoreID: 39, Stock: 443, Reorder Point: 70
ProductID: 5770, StoreID: 15, Stock: 935, Reorder Point: 54
ProductID: 3078, StoreID: 55, Stock: 725, Reorder Point: 185
ProductID: 8764, StoreID: 29, Stock: 351, Reorder Point: 80
ProductID: 2038, StoreID: 97, Stock: 251, Reorder Point: 65
ProductID: 8973, StoreID: 34, Stock: 863, Reorder Point: 41
ProductID: 5275, StoreID: 62, Stock: 460, Reorder Point: 21
ProductID: 8384, StoreID: 20, Stock: 389, Reorder Point: 66
ProductID: 3140, StoreID: 7, Stock: 880, Reorder Point: 144
ProductID: 8489, StoreID: 14, Stock: 205, Reorder Point: 79
ProductID: 6879, StoreID: 34, Stock: 227, Reorder Point: 62
ProductID: 5290, StoreID: 38, Stock: 318, Reorder Point: 20
ProductID: 7622, StoreID: 36, Stock: 489, Reorder Point: 17
ProductID: 9245, StoreID: 29, Stock: 264, Reorder Point: 78
ProductID: 3061, StoreID: 7, Stock: 588, Reorder Point: 147
ProductID: 1938, StoreID: 41, Stock: 767, Reorder Point: 152
ProductID: 7407, StoreID: 58, Stock: 965, Reorder Point: 40
ProductID: 7528, StoreID: 55, Stock: 239, Reorder Point: 86
ProductID: 4124, StoreID: 6, Stock: 453, Reorder Point: 31
ProductID: 4113, StoreID: 47, Stock: 585, Reorder Point: 36
ProductID: 6190, StoreID: 10, Stock: 878, Reorder Point: 170
ProductID: 3441, StoreID: 2, Stock: 642, Reorder Point: 191
ProductID: 1607, StoreID: 79, Stock: 893, Reorder Point: 60
ProductID: 1143, StoreID: 93, Stock: 966, Reorder Point: 63
ProductID: 1078, StoreID: 70, Stock: 247, Reorder Point: 88
ProductID: 8079, StoreID: 36, Stock: 371, Reorder Point: 43
ProductID: 9021, StoreID: 63, Stock: 940, Reorder Point: 43
ProductID: 8032, StoreID: 95, Stock: 406, Reorder Point: 61
ProductID: 8755, StoreID: 61, Stock: 430, Reorder Point: 50
ProductID: 2373, StoreID: 67, Stock: 402, Reorder Point: 192
ProductID: 1438, StoreID: 12, Stock: 556, Reorder Point: 110
ProductID: 1407, StoreID: 87, Stock: 896, Reorder Point: 34
ProductID: 2316, StoreID: 28, Stock: 602, Reorder Point: 30
ProductID: 1539, StoreID: 55, Stock: 895, Reorder Point: 34
ProductID: 7315, StoreID: 49, Stock: 493, Reorder Point: 69
ProductID: 2011, StoreID: 24, Stock: 394, Reorder Point: 59
ProductID: 6105, StoreID: 41, Stock: 267, Reorder Point: 36
ProductID: 5872, StoreID: 75, Stock: 701, Reorder Point: 132
ProductID: 1366, StoreID: 80, Stock: 117, Reorder Point: 21
ProductID: 9019, StoreID: 35, Stock: 941, Reorder Point: 36
ProductID: 2158, StoreID: 50, Stock: 759, Reorder Point: 21
ProductID: 7933, StoreID: 5, Stock: 473, Reorder Point: 27
ProductID: 3374, StoreID: 59, Stock: 383, Reorder Point: 113
ProductID: 3228, StoreID: 95, Stock: 800, Reorder Point: 92
ProductID: 8504, StoreID: 4, Stock: 733, Reorder Point: 77
ProductID: 6759, StoreID: 77, Stock: 636, Reorder Point: 186
ProductID: 1983, StoreID: 59, Stock: 538, Reorder Point: 56
ProductID: 2188, StoreID: 70, Stock: 96, Reorder Point: 29
ProductID: 5046, StoreID: 51, Stock: 858, Reorder Point: 16
ProductID: 7809, StoreID: 53, Stock: 679, Reorder Point: 161
ProductID: 2184, StoreID: 55, Stock: 922, Reorder Point: 29
ProductID: 9523, StoreID: 22, Stock: 584, Reorder Point: 92
ProductID: 3651, StoreID: 1, Stock: 487, Reorder Point: 27
ProductID: 5796, StoreID: 83, Stock: 658, Reorder Point: 190
ProductID: 1494, StoreID: 52, Stock: 993, Reorder Point: 137
ProductID: 8592, StoreID: 8, Stock: 995, Reorder Point: 159
ProductID: 1809, StoreID: 25, Stock: 223, Reorder Point: 64
ProductID: 4623, StoreID: 96, Stock: 977, Reorder Point: 94
ProductID: 1322, StoreID: 75, Stock: 844, Reorder Point: 92
ProductID: 1724, StoreID: 2, Stock: 256, Reorder Point: 58
ProductID: 2014, StoreID: 88, Stock: 958, Reorder Point: 122
ProductID: 4575, StoreID: 66, Stock: 312, Reorder Point: 153
ProductID: 6177, StoreID: 61, Stock: 566, Reorder Point: 194
ProductID: 8540, StoreID: 73, Stock: 532, Reorder Point: 198
ProductID: 4426, StoreID: 45, Stock: 929, Reorder Point: 163
ProductID: 5052, StoreID: 79, Stock: 888, Reorder Point: 121
ProductID: 2185, StoreID: 41, Stock: 855, Reorder Point: 57
ProductID: 1426, StoreID: 99, Stock: 723, Reorder Point: 12
ProductID: 2888, StoreID: 1, Stock: 780, Reorder Point: 120
ProductID: 1898, StoreID: 31, Stock: 628, Reorder Point: 92
ProductID: 3609, StoreID: 94, Stock: 225, Reorder Point: 53
ProductID: 5326, StoreID: 88, Stock: 784, Reorder Point: 124
ProductID: 7278, StoreID: 97, Stock: 200, Reorder Point: 99
ProductID: 2976, StoreID: 92, Stock: 351, Reorder Point: 110
ProductID: 3153, StoreID: 91, Stock: 873, Reorder Point: 156
ProductID: 6199, StoreID: 10, Stock: 484, Reorder Point: 155
ProductID: 7854, StoreID: 69, Stock: 629, Reorder Point: 182
ProductID: 6768, StoreID: 70, Stock: 427, Reorder Point: 193
ProductID: 3142, StoreID: 4, Stock: 536, Reorder Point: 157
ProductID: 1027, StoreID: 35, Stock: 394, Reorder Point: 120
ProductID: 8260, StoreID: 91, Stock: 67, Reorder Point: 17
ProductID: 9848, StoreID: 96, Stock: 915, Reorder Point: 34
ProductID: 8607, StoreID: 41, Stock: 933, Reorder Point: 129
ProductID: 8426, StoreID: 25, Stock: 857, Reorder Point: 161
ProductID: 7175, StoreID: 60, Stock: 482, Reorder Point: 157
ProductID: 4174, StoreID: 58, Stock: 496, Reorder Point: 72
ProductID: 4565, StoreID: 45, Stock: 690, Reorder Point: 12
ProductID: 6877, StoreID: 62, Stock: 491, Reorder Point: 183
ProductID: 6264, StoreID: 32, Stock: 958, Reorder Point: 187
ProductID: 8056, StoreID: 72, Stock: 323, Reorder Point: 148
ProductID: 7494, StoreID: 1, Stock: 431, Reorder Point: 153
ProductID: 7882, StoreID: 46, Stock: 951, Reorder Point: 116
ProductID: 7824, StoreID: 77, Stock: 370, Reorder Point: 139
ProductID: 4433, StoreID: 11, Stock: 664, Reorder Point: 150
ProductID: 7208, StoreID: 33, Stock: 999, Reorder Point: 60
ProductID: 1770, StoreID: 93, Stock: 320, Reorder Point: 98
ProductID: 8203, StoreID: 65, Stock: 543, Reorder Point: 177
ProductID: 5138, StoreID: 44, Stock: 955, Reorder Point: 157
ProductID: 6735, StoreID: 57, Stock: 892, Reorder Point: 64
ProductID: 7663, StoreID: 46, Stock: 302, Reorder Point: 77
ProductID: 7329, StoreID: 15, Stock: 837, Reorder Point: 37
ProductID: 9253, StoreID: 5, Stock: 738, Reorder Point: 36
ProductID: 5666, StoreID: 23, Stock: 446, Reorder Point: 140
ProductID: 4424, StoreID: 72, Stock: 327, Reorder Point: 81
ProductID: 2898, StoreID: 45, Stock: 104, Reorder Point: 33
ProductID: 9442, StoreID: 10, Stock: 818, Reorder Point: 84
ProductID: 8267, StoreID: 65, Stock: 225, Reorder Point: 55
ProductID: 2690, StoreID: 68, Stock: 809, Reorder Point: 199
ProductID: 2097, StoreID: 49, Stock: 335, Reorder Point: 43
ProductID: 3461, StoreID: 69, Stock: 644, Reorder Point: 111
ProductID: 1090, StoreID: 28, Stock: 399, Reorder Point: 45
ProductID: 1571, StoreID: 67, Stock: 780, Reorder Point: 75
ProductID: 8536, StoreID: 42, Stock: 492, Reorder Point: 91
ProductID: 6686, StoreID: 25, Stock: 511, Reorder Point: 16
ProductID: 5201, StoreID: 51, Stock: 380, Reorder Point: 31
ProductID: 3784, StoreID: 15, Stock: 661, Reorder Point: 14
ProductID: 5591, StoreID: 28, Stock: 561, Reorder Point: 38
ProductID: 5134, StoreID: 15, Stock: 820, Reorder Point: 37
ProductID: 3890, StoreID: 61, Stock: 778, Reorder Point: 73
ProductID: 8628, StoreID: 12, Stock: 796, Reorder Point: 14
ProductID: 7827, StoreID: 44, Stock: 591, Reorder Point: 151
ProductID: 9739, StoreID: 16, Stock: 539, Reorder Point: 26
ProductID: 2030, StoreID: 20, Stock: 852, Reorder Point: 163
ProductID: 5864, StoreID: 37, Stock: 562, Reorder Point: 72
ProductID: 2828, StoreID: 80, Stock: 659, Reorder Point: 53
ProductID: 8897, StoreID: 2, Stock: 389, Reorder Point: 72
